Customer ID,TotalPrice,Segment
14283.0,628.4399999999999,Medium Value
14284.0,1299.65,High Value
14285.0,3284.42,High Value
14286.0,8479.76,High Value
14287.0,176.63,Low Value
14288.0,426.6,Low Value
14289.0,911.26,Medium Value
14290.0,4516.56,High Value
14291.0,7904.1,High Value
14292.0,9226.25,High Value
14293.0,2903.01,High Value
14294.0,375.34,Low Value
14295.0,2362.91,High Value
14296.0,456.40000000000003,Low Value
14297.0,1305.33,High Value
14298.0,91194.49,High Value
14299.0,14070.25,High Value
14300.0,43.2,Low Value
14301.0,1992.18,High Value
14302.0,742.9000000000001,Medium Value
14303.0,277.94,Low Value
14304.0,1725.01,High Value
14305.0,1858.96,High Value
14306.0,3151.4,High Value
14307.0,4287.92,High Value
14308.0,1147.02,High Value
14309.0,3780.81,High Value
14310.0,492.1,Low Value
14311.0,516.45,Medium Value
14312.0,3090.29,High Value
14314.0,229.8,Low Value
14315.0,3197.82,High Value
14316.0,1370.34,High Value
14317.0,508.58000000000004,Medium Value
14318.0,158.02,Low Value
14319.0,494.85,Low Value
14320.0,1346.75,High Value
14321.0,2218.06,High Value
14322.0,474.1,Low Value
14323.0,605.0600000000001,Medium Value
14324.0,701.61,Medium Value
14325.0,245.48000000000002,Low Value
14326.0,940.98,Medium Value
14327.0,1894.93,High Value
14328.0,445.05,Low Value
14329.0,9887.62,High Value
14330.0,200.63,Low Value
14331.0,462.65999999999997,Low Value
14332.0,1917.41,High Value
14333.0,415.2,Low Value
14334.0,4318.48,High Value
14335.0,454.86,Low Value
14336.0,1614.91,High Value
14338.0,928.1,Medium Value
14339.0,620.27,Medium Value
14340.0,134.7,Low Value
14341.0,4452.02,High Value
14342.0,918.44,Medium Value
14343.0,1079.66,High Value
14344.0,2993.05,High Value
14345.0,108.97999999999999,Low Value
14346.0,2315.75,High Value
14347.0,82.6,Low Value
14348.0,409.57,Low Value
14349.0,133.5,Low Value
14350.0,972.03,Medium Value
14351.0,51.0,Low Value
14352.0,1078.96,High Value
14353.0,376.5,Low Value
14354.0,163.62,Low Value
14355.0,840.0500000000001,Medium Value
14356.0,701.23,Medium Value
14357.0,225.12,Low Value
14358.0,400.06,Low Value
14359.0,912.18,Medium Value
14360.0,2118.03,High Value
14361.0,214.70999999999998,Low Value
14362.0,151.5,Low Value
14363.0,227.47000000000003,Low Value
14364.0,3717.35,High Value
14365.0,634.68,Medium Value
14366.0,136.0,Low Value
14367.0,9227.82,High Value
14368.0,155.0,Low Value
14369.0,469.13,Low Value
14370.0,1175.78,High Value
14371.0,100.5,Low Value
14372.0,860.08,Medium Value
14373.0,76.55,Low Value
14374.0,108.0,Low Value
14375.0,1106.82,High Value
14376.0,215.46,Low Value
14377.0,617.05,Medium Value
14378.0,131.25,Low Value
14379.0,1265.16,High Value
14380.0,48.96,Low Value
14381.0,625.9399999999999,Medium Value
14382.0,1193.6299999999999,High Value
14383.0,1247.69,High Value
14384.0,58.5,Low Value
14385.0,202.11,Low Value
14386.0,142.4,Low Value
14387.0,1727.6,High Value
14388.0,6388.2,High Value
14389.0,1898.01,High Value
14390.0,6150.03,High Value
14391.0,135.6,Low Value
14392.0,266.4,Low Value
14393.0,67.95,Low Value
14394.0,93.8,Low Value
14395.0,7801.93,High Value
14396.0,1969.38,High Value
14397.0,2612.96,High Value
14398.0,707.79,Medium Value
14399.0,2108.21,High Value
14400.0,1732.47,High Value
14401.0,6795.9,High Value
14402.0,285.6,Low Value
14403.0,1880.51,High Value
14404.0,2724.13,High Value
14405.0,195.0,Low Value
14406.0,156.75,Low Value
14407.0,2157.73,High Value
14408.0,4102.27,High Value
14409.0,3427.29,High Value
14410.0,2631.9,High Value
14411.0,1063.0,High Value
14412.0,1426.19,High Value
14413.0,764.52,Medium Value
14414.0,2399.33,High Value
14415.0,11980.09,High Value
14416.0,490.22,Low Value
14417.0,524.65,Medium Value
14418.0,1937.25,High Value
14419.0,1254.64,High Value
14420.0,1639.17,High Value
14421.0,2469.37,High Value
14422.0,10271.52,High Value
14423.0,916.6099999999999,Medium Value
14424.0,322.08,Low Value
14425.0,661.39,Medium Value
14426.0,11727.94,High Value
14427.0,1263.52,High Value
14428.0,1224.06,High Value
14429.0,516.28,Medium Value
14430.0,1220.9,High Value
14431.0,2614.2,High Value
14432.0,2248.5,High Value
14433.0,280.7,Low Value
14434.0,1372.8,High Value
14435.0,90.42,Low Value
14436.0,271.70000000000005,Low Value
14437.0,873.34,Medium Value
14438.0,131.9,Low Value
14439.0,9443.04,High Value
14440.0,5982.03,High Value
14441.0,4611.6900000000005,High Value
14442.0,5367.0199999999995,High Value
14443.0,2082.97,High Value
14444.0,120.44,Low Value
14445.0,221.65,Low Value
14446.0,1200.28,High Value
14447.0,1711.73,High Value
14448.0,375.35,Low Value
14449.0,2230.96,High Value
14450.0,1128.44,High Value
14451.0,3258.68,High Value
14452.0,658.95,Medium Value
14453.0,119.93,Low Value
14454.0,977.3,Medium Value
14455.0,617.72,Medium Value
14456.0,3017.28,High Value
14457.0,113.64,Low Value
14458.0,228.07,Low Value
14459.0,5375.741,High Value
14460.0,1093.5,High Value
14461.0,6676.91,High Value
14462.0,2242.81,High Value
14463.0,786.5699999999999,Medium Value
14464.0,111.0,Low Value
14465.0,3925.85,High Value
14466.0,4267.15,High Value
14467.0,2203.2400000000002,High Value
14468.0,204.24,Low Value
14469.0,2093.46,High Value
14470.0,712.04,Medium Value
14471.0,400.95,Low Value
14472.0,2118.72,High Value
14473.0,234.34000000000003,Low Value
14474.0,1258.8899999999999,High Value
14475.0,1151.15,High Value
14476.0,193.0,Low Value
14477.0,1969.6,High Value
14478.0,1276.66,High Value
14479.0,1124.71,High Value
14480.0,1299.52,High Value
14481.0,2284.69,High Value
14482.0,4306.72,High Value
14483.0,257.1,Low Value
14484.0,1070.98,High Value
14485.0,162.8,Low Value
14486.0,175.5,Low Value
14487.0,1266.27,High Value
14488.0,1064.28,High Value
14489.0,1574.93,High Value
14490.0,1273.47,High Value
14491.0,340.93,Low Value
14492.0,1921.91,High Value
14493.0,5087.86,High Value
14494.0,401.46,Low Value
14495.0,174.8,Low Value
14496.0,2363.89,High Value
14497.0,697.0600000000001,Medium Value
14498.0,3900.83,High Value
14499.0,2101.79,High Value
14500.0,356.85,Low Value
14501.0,251.21,Low Value
14502.0,2429.83,High Value
14503.0,3543.26,High Value
14504.0,673.26,Medium Value
14505.0,11879.08,High Value
14506.0,2960.25,High Value
14507.0,3216.7400000000002,High Value
14508.0,822.92,Medium Value
14509.0,110.95,Low Value
14510.0,979.85,Medium Value
14511.0,1314.81,High Value
14512.0,1215.97,High Value
14513.0,788.01,Medium Value
14514.0,4380.04,High Value
14515.0,3724.06,High Value
14516.0,151.17,Low Value
14517.0,330.45,Low Value
14518.0,174.37,Low Value
14519.0,203.14,Low Value
14520.0,270.6,Low Value
14521.0,199.45000000000002,Low Value
14522.0,1748.42,High Value
14523.0,241.09,Low Value
14524.0,2909.86,High Value
14525.0,8026.54,High Value
14526.0,258.65,Low Value
14527.0,27246.88,High Value
14528.0,364.21999999999997,Low Value
14529.0,578.61,Medium Value
14530.0,6088.87,High Value
14531.0,376.34,Low Value
14532.0,3845.78,High Value
14533.0,3466.37,High Value
14534.0,6187.66,High Value
14535.0,5973.2300000000005,High Value
14536.0,170.95,Low Value
14537.0,641.4,Medium Value
14538.0,1370.8400000000001,High Value
14539.0,537.48,Medium Value
14540.0,3709.64,High Value
14541.0,2491.38,High Value
14542.0,103.25,Low Value
14543.0,14587.87,High Value
14544.0,2938.53,High Value
14545.0,349.25,Low Value
14546.0,5184.84,High Value
14547.0,3974.75,High Value
14548.0,2541.29,High Value
14549.0,913.6,Medium Value
14550.0,1345.06,High Value
14551.0,878.09,Medium Value
14552.0,507.93,Medium Value
14553.0,1818.6,High Value
14554.0,2279.4900000000002,High Value
14555.0,2304.03,High Value
14556.0,815.69,Medium Value
14557.0,788.38,Medium Value
14558.0,655.5,Medium Value
14559.0,75.6,Low Value
14560.0,6114.03,High Value
14561.0,1080.76,High Value
14562.0,6638.150000000001,High Value
14563.0,640.54,Medium Value
14564.0,2605.62,High Value
14565.0,3859.2200000000003,High Value
14566.0,4092.0,High Value
14567.0,1530.3600000000001,High Value
14568.0,919.7,Medium Value
14569.0,597.3299999999999,Medium Value
14570.0,613.75,Medium Value
14571.0,160.0,Low Value
14572.0,5526.88,High Value
14573.0,2163.12,High Value
14574.0,143.70000000000002,Low Value
14575.0,420.22,Low Value
14576.0,35.400000000000006,Low Value
14577.0,1364.15,High Value
14578.0,168.63,Low Value
14579.0,105.56,Low Value
14580.0,14.850000000000001,Low Value
14581.0,409.65,Low Value
14582.0,114.11,Low Value
14583.0,1660.29,High Value
14584.0,1738.16,High Value
14585.0,1143.27,High Value
14586.0,237.36,Low Value
14587.0,1580.29,High Value
14588.0,135.39,Low Value
14589.0,39.75,Low Value
14590.0,2993.37,High Value
14591.0,1320.21,High Value
14592.0,557.94,Medium Value
14593.0,3665.5299999999997,High Value
14594.0,363.33,Low Value
14595.0,2164.45,High Value
14596.0,222.22000000000003,Low Value
14597.0,2184.63,High Value
14598.0,384.04,Low Value
14599.0,457.89,Low Value
14600.0,865.1700000000001,Medium Value
14601.0,213.96,Low Value
14602.0,205.35999999999999,Low Value
14603.0,660.0,Medium Value
14604.0,143.85999999999999,Low Value
14605.0,921.5600000000001,Medium Value
14606.0,29951.37,High Value
14607.0,23763.13,High Value
14608.0,3352.94,High Value
14609.0,1486.2,High Value
14610.0,24.35,Low Value
14611.0,604.3299999999999,Medium Value
14612.0,877.7,Medium Value
14613.0,76.32000000000001,Low Value
14614.0,295.13,Low Value
14615.0,951.76,Medium Value
14616.0,527.78,Medium Value
14617.0,190.47000000000003,Low Value
14618.0,1342.32,High Value
14619.0,1291.24,High Value
14620.0,412.78000000000003,Low Value
14621.0,3000.57,High Value
14622.0,320.58000000000004,Low Value
14623.0,2016.98,High Value
14624.0,814.07,Medium Value
14625.0,4497.88,High Value
14626.0,5410.92,High Value
14627.0,462.75,Low Value
14628.0,1998.0,High Value
14629.0,955.26,Medium Value
14630.0,338.65,Low Value
14631.0,2025.69,High Value
14632.0,114.56,Low Value
14633.0,344.90000000000003,Low Value
14634.0,2124.46,High Value
14635.0,215.22,Low Value
14636.0,609.85,Medium Value
14637.0,106.67999999999999,Low Value
14638.0,443.6,Low Value
14639.0,4978.96,High Value
14640.0,3649.36,High Value
14641.0,110.46,Low Value
14642.0,96.12,Low Value
14643.0,1679.89,High Value
14644.0,2247.72,High Value
14645.0,876.89,Medium Value
14646.0,528602.52,High Value
14647.0,506.04,Medium Value
14648.0,4466.65,High Value
14649.0,3651.19,High Value
14650.0,62.5,Low Value
14651.0,2025.52,High Value
14652.0,114.18,Low Value
14653.0,3593.06,High Value
14654.0,246.86,Low Value
14655.0,3878.51,High Value
14656.0,790.0,Medium Value
14657.0,1450.19,High Value
14658.0,247.15,Low Value
14659.0,2529.93,High Value
14660.0,285.74,Low Value
14661.0,107.95,Low Value
14662.0,1376.43,High Value
14663.0,490.6,Low Value
14664.0,636.24,Medium Value
14665.0,2749.65,High Value
14666.0,195.25,Low Value
14667.0,20395.34,High Value
14668.0,111.63,Low Value
14669.0,3216.78,High Value
14670.0,583.33,Medium Value
14671.0,1127.45,High Value
14672.0,1113.14,High Value
14673.0,3037.32,High Value
14674.0,173.66,Low Value
14675.0,1015.58,High Value
14676.0,8356.79,High Value
14677.0,184.91,Low Value
14678.0,403.39,Low Value
14679.0,1289.44,High Value
14680.0,55688.5,High Value
14681.0,875.1500000000001,Medium Value
14682.0,1514.81,High Value
14683.0,146.56,Low Value
14684.0,1430.03,High Value
14685.0,4536.64,High Value
14686.0,852.53,Medium Value
14687.0,1402.06,High Value
14688.0,7190.42,High Value
14689.0,112.8,Low Value
14690.0,777.68,Medium Value
14691.0,2114.33,High Value
14692.0,1715.1399999999999,High Value
14693.0,1165.36,High Value
14694.0,244.31,Low Value
14695.0,1534.22,High Value
14696.0,2473.28,High Value
14697.0,188.60999999999999,Low Value
14698.0,1217.27,High Value
14699.0,702.6,Medium Value
14700.0,3076.06,High Value
14701.0,4487.11,High Value
14702.0,6368.78,High Value
14703.0,318.17,Low Value
14704.0,1752.92,High Value
14705.0,179.0,Low Value
14706.0,367.54,Low Value
14707.0,139.2,Low Value
14708.0,1793.22,High Value
14709.0,8886.33,High Value
14710.0,1899.79,High Value
14711.0,2839.62,High Value
14712.0,1328.0700000000002,High Value
14713.0,5115.76,High Value
14714.0,906.24,Medium Value
14715.0,1825.45,High Value
14716.0,543.28,Medium Value
14717.0,81.3,Low Value
14718.0,226.42,Low Value
14719.0,1581.84,High Value
14720.0,663.81,Medium Value
14721.0,109.07,Low Value
14722.0,489.52,Low Value
14723.0,1803.06,High Value
14724.0,341.9,Low Value
14725.0,1252.74,High Value
14726.0,116.5,Low Value
14727.0,463.72999999999996,Low Value
14728.0,190.58,Low Value
14729.0,586.24,Medium Value
14730.0,1897.57,High Value
14731.0,380.02,Low Value
14732.0,5517.07,High Value
14733.0,14335.15,High Value
14734.0,1056.42,High Value
14735.0,12240.16,High Value
14736.0,374.05,Low Value
14737.0,3554.17,High Value
14738.0,1821.9,High Value
14739.0,11573.62,High Value
14740.0,4161.06,High Value
14741.0,1713.09,High Value
14742.0,579.85,Medium Value
14743.0,50.48,Low Value
14744.0,3660.08,High Value
14745.0,2551.41,High Value
14746.0,593.5,Medium Value
14747.0,328.2,Low Value
14748.0,2681.9,High Value
14749.0,310.15,Low Value
14750.0,112.03,Low Value
14751.0,126.45,Low Value
14752.0,389.64,Low Value
14753.0,869.51,Medium Value
14754.0,1547.93,High Value
14755.0,9972.550000000001,High Value
14756.0,2653.76,High Value
14757.0,420.5,Low Value
14758.0,2864.97,High Value
14759.0,1625.97,High Value
14760.0,89.2,Low Value
14761.0,447.92,Low Value
14762.0,417.57,Low Value
14764.0,278.3,Low Value
14765.0,254.11,Low Value
14766.0,6375.7300000000005,High Value
14767.0,382.81,Low Value
14768.0,192.60000000000002,Low Value
14769.0,15514.11,High Value
14770.0,3637.64,High Value
14771.0,594.62,Medium Value
14772.0,139.26,Low Value
14773.0,140.55,Low Value
14774.0,241.45,Low Value
14775.0,1011.9,High Value
14776.0,3708.3,High Value
14777.0,307.56,Low Value
14778.0,730.86,Medium Value
14779.0,386.15,Low Value
14780.0,447.68,Low Value
14782.0,200.10000000000002,Low Value
14783.0,307.3,Low Value
14784.0,449.93,Low Value
14785.0,77.4,Low Value
14786.0,90.96,Low Value
14787.0,110.65,Low Value
14788.0,1156.32,High Value
14789.0,197.64,Low Value
14790.0,2526.62,High Value
14791.0,303.63,Low Value
14792.0,6.2,Low Value
14793.0,625.9,Medium Value
14794.0,1953.9,High Value
14795.0,131.45000000000002,Low Value
14796.0,10169.33,High Value
14797.0,300.31,Low Value
14798.0,724.31,Medium Value
14799.0,338.15,Low Value
14800.0,7191.33,High Value
14801.0,189.34,Low Value
14802.0,1502.98,High Value
14803.0,845.55,Medium Value
14804.0,353.27,Low Value
14805.0,1082.55,High Value
14806.0,303.43,Low Value
14807.0,504.14,Medium Value
14808.0,2718.6,High Value
14809.0,686.76,Medium Value
14810.0,2354.03,High Value
14811.0,170.5,Low Value
14812.0,178.85,Low Value
14813.0,888.91,Medium Value
14814.0,154.21,Low Value
14815.0,778.5,Medium Value
14816.0,271.85,Low Value
14817.0,3959.86,High Value
14818.0,1153.56,High Value
14819.0,456.41,Low Value
14820.0,1274.76,High Value
14821.0,1230.15,High Value
14822.0,157.70000000000002,Low Value
14823.0,321.43,Low Value
14824.0,4022.9100000000003,High Value
14825.0,4735.08,High Value
14826.0,385.2,Low Value
14828.0,9839.460000000001,High Value
14829.0,1455.8700000000001,High Value
14830.0,188.88,Low Value
14831.0,1676.57,High Value
14832.0,322.69,Low Value
14833.0,94.8,Low Value
14834.0,2206.16,High Value
14835.0,297.0,Low Value
14836.0,102.44999999999999,Low Value
14837.0,3460.32,High Value
14838.0,769.9200000000001,Medium Value
14839.0,915.28,Medium Value
14840.0,362.71,Low Value
14841.0,7163.0,High Value
14842.0,2824.69,High Value
14843.0,211.79999999999998,Low Value
14844.0,6702.43,High Value
14845.0,150.0,Low Value
14846.0,437.4,Low Value
14847.0,1348.95,High Value
14848.0,310.56,Low Value
14849.0,15407.61,High Value
14850.0,1770.96,High Value
14851.0,829.4100000000001,Medium Value
14852.0,6132.43,High Value
14853.0,1376.87,High Value
14854.0,4303.06,High Value
14855.0,6520.3,High Value
14856.0,1290.53,High Value
14857.0,3651.851,High Value
14858.0,180.75,Low Value
14859.0,1705.64,High Value
14860.0,170.32,Low Value
14861.0,1380.73,High Value
14862.0,841.1999999999999,Medium Value
14863.0,266.76,Low Value
14865.0,92.52000000000001,Low Value
14866.0,20746.54,High Value
14867.0,2952.06,High Value
14868.0,4184.01,High Value
14869.0,2778.14,High Value
14870.0,1838.95,High Value
14871.0,1228.17,High Value
14872.0,816.6,Medium Value
14873.0,854.13,Medium Value
14874.0,116.18,Low Value
14875.0,2862.4,High Value
14876.0,256.7,Low Value
14877.0,425.85,Low Value
14878.0,4076.5,High Value
14879.0,185.06,Low Value
14880.0,690.59,Medium Value
14881.0,255.4,Low Value
14882.0,3546.65,High Value
14883.0,761.59,Medium Value
14884.0,120.6,Low Value
14885.0,1598.12,High Value
14886.0,364.8,Low Value
14887.0,1862.0,High Value
14888.0,369.2,Low Value
14889.0,135.9,Low Value
14890.0,817.25,Medium Value
14891.0,1106.73,High Value
14892.0,202.35000000000002,Low Value
14893.0,1809.6100000000001,High Value
14894.0,1492.81,High Value
14895.0,25119.54,High Value
14896.0,1826.0,High Value
14897.0,3140.54,High Value
14898.0,3365.95,High Value
14899.0,1331.38,High Value
14900.0,13.919999999999998,Low Value
14901.0,1919.0,High Value
14902.0,1035.6200000000001,High Value
14903.0,2795.33,High Value
14904.0,1630.49,High Value
14905.0,1971.39,High Value
14906.0,68.44,Low Value
14907.0,5547.72,High Value
14908.0,381.9,Low Value
14909.0,1404.68,High Value
14910.0,434.35,Low Value
14911.0,291420.81,High Value
14912.0,1889.25,High Value
14913.0,4073.13,High Value
14915.0,1811.25,High Value
14916.0,3042.95,High Value
14917.0,1123.75,High Value
14918.0,5955.81,High Value
14919.0,359.35,Low Value
14920.0,1607.17,High Value
14921.0,1316.07,High Value
14922.0,843.74,Medium Value
14923.0,749.1,Medium Value
14924.0,931.01,Medium Value
14926.0,359.4,Low Value
14927.0,308.2,Low Value
14928.0,223.91000000000003,Low Value
14929.0,836.69,Medium Value
14930.0,5236.7300000000005,High Value
14931.0,1257.68,High Value
14932.0,666.13,Medium Value
14933.0,1770.0,High Value
14934.0,3503.5,High Value
14935.0,2849.83,High Value
14936.0,12410.81,High Value
14937.0,1621.88,High Value
14938.0,2322.43,High Value
14940.0,531.49,Medium Value
14941.0,182.1,Low Value
14942.0,746.56,Medium Value
14943.0,107.62,Low Value
14944.0,9784.67,High Value
14945.0,179.4,Low Value
14946.0,100.9,Low Value
14947.0,1049.79,High Value
14948.0,1101.97,High Value
14949.0,515.0,Medium Value
14950.0,371.2,Low Value
14951.0,311.69,Low Value
14952.0,17629.35,High Value
14953.0,971.32,Medium Value
14954.0,462.12,Low Value
14955.0,163.77,Low Value
14956.0,1325.0,High Value
14957.0,261.69,Low Value
14958.0,941.99,Medium Value
14959.0,695.42,Medium Value
14960.0,221.27,Low Value
14961.0,16410.15,High Value
14962.0,366.91,Low Value
14963.0,3123.57,High Value
14964.0,206.21,Low Value
14965.0,596.09,Medium Value
14966.0,1064.26,High Value
14967.0,1982.6100000000001,High Value
14968.0,501.24,Medium Value
14969.0,906.23,Medium Value
14970.0,4919.35,High Value
14971.0,1097.98,High Value
14972.0,145.07,Low Value
14973.0,1314.45,High Value
14974.0,89.94,Low Value
14975.0,472.39,Low Value
14976.0,790.86,Medium Value
14977.0,31.929999999999996,Low Value
14978.0,3112.19,High Value
14979.0,429.66,Low Value
14980.0,150.68,Low Value
14981.0,372.92,Low Value
14982.0,237.78,Low Value
14983.0,183.20000000000002,Low Value
14984.0,1260.51,High Value
14985.0,292.01,Low Value
14986.0,563.1,Medium Value
14987.0,1550.6499999999999,High Value
14988.0,2038.65,High Value
14989.0,342.4,Low Value
14990.0,304.17,Low Value
14991.0,314.67,Low Value
14992.0,210.5,Low Value
14993.0,36.13,Low Value
14994.0,946.72,Medium Value
14995.0,231.98000000000002,Low Value
14996.0,442.28999999999996,Low Value
14997.0,776.5999999999999,Medium Value
14998.0,753.18,Medium Value
14999.0,129.48000000000002,Low Value
15000.0,490.52,Low Value
15001.0,199.10999999999999,Low Value
15002.0,4138.08,High Value
15003.0,1027.03,High Value
15004.0,1220.77,High Value
15005.0,13754.58,High Value
15006.0,757.78,Medium Value
15007.0,156.91,Low Value
15008.0,360.0,Low Value
15009.0,1259.43,High Value
15010.0,308.94,Low Value
15011.0,416.6,Low Value
15012.0,646.26,Medium Value
15013.0,1610.82,High Value
15014.0,257.67,Low Value
15015.0,2354.97,High Value
15016.0,620.89,Medium Value
15017.0,125.58,Low Value
15018.0,496.21000000000004,Low Value
15019.0,252.81,Low Value
15020.0,198.47,Low Value
15021.0,2500.59,High Value
15022.0,1133.44,High Value
15023.0,11578.65,High Value
15024.0,3559.39,High Value
15025.0,979.79,Medium Value
15026.0,1048.8899999999999,High Value
15027.0,3195.6,High Value
15028.0,962.94,Medium Value
15029.0,365.1,Low Value
15030.0,1979.91,High Value
15031.0,3102.94,High Value
15032.0,11010.05,High Value
15033.0,2557.18,High Value
15034.0,8231.2,High Value
15035.0,252.73000000000002,Low Value
15036.0,429.56,Low Value
15037.0,397.76,Low Value
15038.0,1146.53,High Value
15039.0,39141.48,High Value
15040.0,7.49,Low Value
15041.0,289.4,Low Value
15042.0,315.45,Low Value
15043.0,2870.3199999999997,High Value
15044.0,16024.15,High Value
15045.0,735.66,Medium Value
15046.0,7623.79,High Value
15047.0,343.62,Low Value
15048.0,381.0,Low Value
15049.0,121.17000000000002,Low Value
15050.0,4087.19,High Value
15051.0,3926.91,High Value
15052.0,207.73000000000002,Low Value
15053.0,693.95,Medium Value
15054.0,302.1,Low Value
15055.0,549.12,Medium Value
15056.0,113.64999999999999,Low Value
15057.0,3255.96,High Value
15058.0,3387.58,High Value
15059.0,3491.2,High Value
15060.0,294.25,Low Value
15061.0,126389.02,High Value
15062.0,2585.62,High Value
15063.0,370.79999999999995,Low Value
15064.0,1254.41,High Value
15065.0,3326.86,High Value
15066.0,893.59,Medium Value
15067.0,3862.88,High Value
15068.0,1174.9,High Value
15069.0,1109.53,High Value
15070.0,737.0500000000001,Medium Value
15071.0,1455.56,High Value
15072.0,187.51999999999998,Low Value
15073.0,2788.02,High Value
15074.0,1553.1299999999999,High Value
15075.0,773.03,Medium Value
15076.0,1447.74,High Value
15077.0,2428.08,High Value
15078.0,17286.73,High Value
15079.0,3625.4,High Value
15080.0,546.25,Medium Value
15081.0,1854.57,High Value
15082.0,93.35000000000001,Low Value
15083.0,88.2,Low Value
15084.0,965.2,Medium Value
15085.0,347.54,Low Value
15086.0,218.53,Low Value
15087.0,306.94,Low Value
15088.0,1160.07,High Value
15089.0,2420.84,High Value
15090.0,381.32,Low Value
15091.0,1046.6100000000001,High Value
15092.0,776.46,Medium Value
15093.0,13702.38,High Value
15094.0,83.0,Low Value
15095.0,3141.64,High Value
15096.0,219.39000000000001,Low Value
15097.0,908.35,Medium Value
15098.0,39916.5,High Value
15099.0,410.48,Low Value
15100.0,2193.8999999999996,High Value
15101.0,1477.94,High Value
15102.0,554.67,Medium Value
15103.0,703.36,Medium Value
15104.0,993.54,Medium Value
15105.0,3094.91,High Value
15106.0,1422.52,High Value
15107.0,824.35,Medium Value
15108.0,1300.25,High Value
15109.0,983.1,Medium Value
15110.0,1505.8500000000001,High Value
15111.0,2442.37,High Value
15112.0,209.4,Low Value
15113.0,3509.43,High Value
15114.0,3400.12,High Value
15115.0,531.85,Medium Value
15116.0,1352.75,High Value
15117.0,2485.9700000000003,High Value
15118.0,244.8,Low Value
15119.0,266.4,Low Value
15120.0,358.82,Low Value
15121.0,457.72,Low Value
15122.0,4487.27,High Value
15123.0,4656.17,High Value
15124.0,450.82,Low Value
15125.0,17024.87,High Value
15126.0,449.49,Low Value
15127.0,711.5,Medium Value
15128.0,1783.68,High Value
15129.0,6860.18,High Value
15130.0,330.11,Low Value
15131.0,80.28,Low Value
15132.0,977.9300000000001,Medium Value
15133.0,1806.9,High Value
15134.0,1596.29,High Value
15135.0,305.68,Low Value
15136.0,1286.7,High Value
15137.0,823.4,Medium Value
15138.0,502.52,Medium Value
15139.0,178.96,Low Value
15140.0,3243.69,High Value
15141.0,1388.47,High Value
15142.0,2619.92,High Value
15143.0,563.63,Medium Value
15144.0,12160.31,High Value
15145.0,1194.73,High Value
15146.0,1327.16,High Value
15147.0,623.5,Medium Value
15148.0,301.29,Low Value
15149.0,1554.6100000000001,High Value
15150.0,8977.94,High Value
15151.0,2085.61,High Value
15152.0,5263.83,High Value
15153.0,329.25,Low Value
15154.0,1343.72,High Value
15155.0,383.96999999999997,Low Value
15156.0,961.49,Medium Value
15157.0,2654.11,High Value
15158.0,606.02,Medium Value
15159.0,22116.73,High Value
15160.0,589.27,Medium Value
15161.0,119.92,Low Value
15162.0,312.9,Low Value
15163.0,304.47,Low Value
15164.0,2028.1100000000001,High Value
15165.0,487.75,Low Value
15166.0,167.16,Low Value
15167.0,1627.62,High Value
15168.0,106.56,Low Value
15169.0,569.22,Medium Value
15170.0,81.15,Low Value
15171.0,1289.5,High Value
15172.0,1624.05,High Value
15173.0,1494.6,High Value
15174.0,481.46,Low Value
15175.0,224.14,Low Value
15176.0,988.04,Medium Value
15177.0,948.93,Medium Value
15178.0,40.5,Low Value
15179.0,7491.92,High Value
15180.0,816.9300000000001,Medium Value
15181.0,1200.2,High Value
15182.0,2998.952,High Value
15183.0,639.93,Medium Value
15184.0,685.39,Medium Value
15185.0,310.62,Low Value
15186.0,1403.2,High Value
15187.0,4777.18,High Value
15188.0,310.43,Low Value
15189.0,17524.38,High Value
15190.0,834.4399999999999,Medium Value
15191.0,588.05,Medium Value
15192.0,1666.39,High Value
15193.0,499.32,Low Value
15194.0,12021.53,High Value
15195.0,3861.0,High Value
15196.0,313.7,Low Value
15197.0,1877.51,High Value
15198.0,571.35,Medium Value
15199.0,3122.4,High Value
15200.0,549.05,Medium Value
15201.0,1842.95,High Value
15202.0,6001.49,High Value
15203.0,4400.18,High Value
15204.0,316.58,Low Value
15205.0,653.24,Medium Value
15206.0,420.29999999999995,Low Value
15207.0,683.9200000000001,Medium Value
15208.0,970.52,Medium Value
15209.0,178.98000000000002,Low Value
15210.0,1176.19,High Value
15211.0,894.4100000000001,Medium Value
15212.0,208.28,Low Value
15213.0,328.35,Low Value
15214.0,1661.44,High Value
15215.0,2422.43,High Value
15216.0,486.09,Low Value
15217.0,426.24,Low Value
15218.0,11468.83,High Value
15219.0,685.45,Medium Value
15220.0,1778.96,High Value
15221.0,2062.2000000000003,High Value
15222.0,3550.91,High Value
15223.0,1417.95,High Value
15224.0,871.36,Medium Value
15225.0,409.40000000000003,Low Value
15226.0,154.41,Low Value
15227.0,2488.4900000000002,High Value
15228.0,5580.2699999999995,High Value
15229.0,160.5,Low Value
15230.0,429.6,Low Value
15231.0,250.26,Low Value
15232.0,612.06,Medium Value
15233.0,59.400000000000006,Low Value
15234.0,197.0,Low Value
15235.0,2772.76,High Value
15236.0,321.05,Low Value
15237.0,1412.32,High Value
15238.0,1071.99,High Value
15239.0,780.59,Medium Value
15240.0,4459.98,High Value
15241.0,3050.16,High Value
15242.0,302.04,Low Value
15243.0,927.2800000000001,Medium Value
15244.0,912.08,Medium Value
15245.0,4610.84,High Value
